asset,date_time,component,guid,path,filename
F64,2025-08-29 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250829-[F-64-Roof].jpeg,20250829-[F-64-Roof].jpeg
F02,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-02-Roof.jpeg,20250901-F-02-Roof.jpeg
F03,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-03-Roof.jpeg,20250901-F-03-Roof.jpeg
F04,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-04-Roof.jpeg,20250901-F-04-Roof.jpeg
F05,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-05-Roof.jpeg,20250901-F-05-Roof.jpeg
F06,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-06-Roof.jpeg,20250901-F-06-Roof.jpeg
F07,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-07-Roof.jpeg,20250901-F-07-Roof.jpeg
F08,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-08-Roof.jpeg,20250901-F-08-Roof.jpeg
F09,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-09-Roof.jpeg,20250901-F-09-Roof.jpeg
F11,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-11-Roof.jpeg,20250901-F-11-Roof.jpeg
F12,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-12-Roof.jpeg,20250901-F-12-Roof.jpeg
F13,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-13-Roof.jpeg,20250901-F-13-Roof.jpeg
F14,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-14-Roof.jpeg,20250901-F-14-Roof.jpeg
F15,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-15-Roof.jpeg,20250901-F-15-Roof.jpeg
F51,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-51-Roof-01.jpeg,20250901-F-51-Roof-01.jpeg
F51,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-51-Roof-02.jpeg,20250901-F-51-Roof-02.jpeg
F51,2025-09-01 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-51-Tankpit-01.jpeg,20250901-F-51-Tankpit-01.jpeg
F51,2025-09-01 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-51-Tankpit-02.jpeg,20250901-F-51-Tankpit-02.jpeg
F51,2025-09-01 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-51-Tankpit-03.jpeg,20250901-F-51-Tankpit-03.jpeg
F52,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-52-Roof.jpeg,20250901-F-52-Roof.jpeg
F53,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-53-Roof.jpeg,20250901-F-53-Roof.jpeg
F61,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-61-Roof.jpeg,20250901-F-61-Roof.jpeg
F62,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-62-Roof.jpeg,20250901-F-62-Roof.jpeg
F63,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-63-Roof.jpeg,20250901-F-63-Roof.jpeg
F64,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-F-64-Roof.jpeg,20250901-F-64-Roof.jpeg
F52,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-[F-52-Roof].jpeg,20250901-[F-52-Roof].jpeg
F53,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-[F-53-Roof].jpeg,20250901-[F-53-Roof].jpeg
F61,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-[F-61-Roof].jpeg,20250901-[F-61-Roof].jpeg
F62,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-[F-62-Roof].jpeg,20250901-[F-62-Roof].jpeg
F63,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-[F-63-Roof].jpeg,20250901-[F-63-Roof].jpeg
F64,2025-09-01 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250901-[F-64-Roof].jpeg,20250901-[F-64-Roof].jpeg
F02,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-02-Roof.jpeg,20250904-F-02-Roof.jpeg
F03,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-03-Roof.jpeg,20250904-F-03-Roof.jpeg
F04,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-04-Roof.jpeg,20250904-F-04-Roof.jpeg
F05,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-05-Roof.jpeg,20250904-F-05-Roof.jpeg
F06,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-06-Roof.jpeg,20250904-F-06-Roof.jpeg
F07,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-07-Roof.jpeg,20250904-F-07-Roof.jpeg
F08,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-08-Roof.jpeg,20250904-F-08-Roof.jpeg
F09,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-09-Roof.jpeg,20250904-F-09-Roof.jpeg
F11,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-11-Roof.jpeg,20250904-F-11-Roof.jpeg
F12,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-12-Roof.jpeg,20250904-F-12-Roof.jpeg
F13,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-13-Roof.jpeg,20250904-F-13-Roof.jpeg
F14,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-14-Roof.jpeg,20250904-F-14-Roof.jpeg
F15,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-15-Roof.jpeg,20250904-F-15-Roof.jpeg
F51,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-51-Roof-01.jpeg,20250904-F-51-Roof-01.jpeg
F51,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-51-Roof-02.jpeg,20250904-F-51-Roof-02.jpeg
F51,2025-09-04 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-51-Tankpit-01.jpeg,20250904-F-51-Tankpit-01.jpeg
F51,2025-09-04 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-51-Tankpit-02.jpeg,20250904-F-51-Tankpit-02.jpeg
F51,2025-09-04 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-51-Tankpit-03.jpeg,20250904-F-51-Tankpit-03.jpeg
F52,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-52-Roof.jpeg,20250904-F-52-Roof.jpeg
F53,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-53-Roof.jpeg,20250904-F-53-Roof.jpeg
F61,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-61-Roof.jpeg,20250904-F-61-Roof.jpeg
F62,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-62-Roof.jpeg,20250904-F-62-Roof.jpeg
F63,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-63-Roof.jpeg,20250904-F-63-Roof.jpeg
F64,2025-09-04 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250904-F-64-Roof.jpeg,20250904-F-64-Roof.jpeg
F02,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-02-Roof.jpeg,20250905-F-02-Roof.jpeg
F03,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-03-Roof.jpeg,20250905-F-03-Roof.jpeg
F04,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-04-Roof.jpeg,20250905-F-04-Roof.jpeg
F05,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-05-Roof.jpeg,20250905-F-05-Roof.jpeg
F06,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-06-Roof.jpeg,20250905-F-06-Roof.jpeg
F07,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-07-Roof.jpeg,20250905-F-07-Roof.jpeg
F08,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-08-Roof.jpeg,20250905-F-08-Roof.jpeg
F09,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-09-Roof.jpeg,20250905-F-09-Roof.jpeg
F11,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-11-Roof.jpeg,20250905-F-11-Roof.jpeg
F12,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-12-Roof.jpeg,20250905-F-12-Roof.jpeg
F13,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-13-Roof.jpeg,20250905-F-13-Roof.jpeg
F14,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-14-Roof.jpeg,20250905-F-14-Roof.jpeg
F15,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-15-Roof.jpeg,20250905-F-15-Roof.jpeg
F51,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-51-Roof-01.jpeg,20250905-F-51-Roof-01.jpeg
F51,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-51-Roof-02.jpeg,20250905-F-51-Roof-02.jpeg
F51,2025-09-05 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-51-Tankpit-01.jpeg,20250905-F-51-Tankpit-01.jpeg
F51,2025-09-05 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-51-Tankpit-02.jpeg,20250905-F-51-Tankpit-02.jpeg
F51,2025-09-05 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-51-Tankpit-03.jpeg,20250905-F-51-Tankpit-03.jpeg
F52,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-52-Roof.jpeg,20250905-F-52-Roof.jpeg
F53,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-53-Roof.jpeg,20250905-F-53-Roof.jpeg
F61,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-61-Roof.jpeg,20250905-F-61-Roof.jpeg
F62,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-62-Roof.jpeg,20250905-F-62-Roof.jpeg
F63,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-63-Roof.jpeg,20250905-F-63-Roof.jpeg
F64,2025-09-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250905-F-64-Roof.jpeg,20250905-F-64-Roof.jpeg
F02,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F02.jpeg,20250908-F02.jpeg
F03,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F03.jpeg,20250908-F03.jpeg
F04,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F04.jpeg,20250908-F04.jpeg
F05,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F05.jpeg,20250908-F05.jpeg
F06,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F06.jpeg,20250908-F06.jpeg
F07,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F07.jpeg,20250908-F07.jpeg
F08,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F08.jpeg,20250908-F08.jpeg
F09,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F09.jpeg,20250908-F09.jpeg
F11,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F11.jpeg,20250908-F11.jpeg
F12,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F12.jpeg,20250908-F12.jpeg
F13,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F13.jpeg,20250908-F13.jpeg
F14,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F14.jpeg,20250908-F14.jpeg
F15,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F15.jpeg,20250908-F15.jpeg
F51,2025-09-08 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F51-Roof-01.jpeg,20250908-F51-Roof-01.jpeg
F51,2025-09-08 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F51-Roof-02.jpeg,20250908-F51-Roof-02.jpeg
F51,2025-09-08 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F51-Tankpit-01.jpeg,20250908-F51-Tankpit-01.jpeg
F51,2025-09-08 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F51-Tankpit-02.jpeg,20250908-F51-Tankpit-02.jpeg
F51,2025-09-08 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F51-Tankpit-03.jpeg,20250908-F51-Tankpit-03.jpeg
F52,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F52.jpeg,20250908-F52.jpeg
F53,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F53.jpeg,20250908-F53.jpeg
F61,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F61.jpeg,20250908-F61.jpeg
F62,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F62.jpeg,20250908-F62.jpeg
F63,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F63.jpeg,20250908-F63.jpeg
F64,2025-09-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250908-F64.jpeg,20250908-F64.jpeg
F52,2025-09-09 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250909-[F-52-Roof].jpeg,20250909-[F-52-Roof].jpeg
F53,2025-09-09 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250909-[F-53-Roof].jpeg,20250909-[F-53-Roof].jpeg
F61,2025-09-09 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250909-[F-61-Roof].jpeg,20250909-[F-61-Roof].jpeg
F62,2025-09-09 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250909-[F-62-Roof].jpeg,20250909-[F-62-Roof].jpeg
F63,2025-09-09 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250909-[F-63-Roof].jpeg,20250909-[F-63-Roof].jpeg
F64,2025-09-09 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250909-[F-64-Roof].jpeg,20250909-[F-64-Roof].jpeg
F52,2025-09-10 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250910-[F-52-Roof].jpeg,20250910-[F-52-Roof].jpeg
F53,2025-09-10 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250910-[F-53-Roof].jpeg,20250910-[F-53-Roof].jpeg
F61,2025-09-10 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250910-[F-61-Roof].jpeg,20250910-[F-61-Roof].jpeg
F62,2025-09-10 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250910-[F-62-Roof].jpeg,20250910-[F-62-Roof].jpeg
F63,2025-09-10 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250910-[F-63-Roof].jpeg,20250910-[F-63-Roof].jpeg
F64,2025-09-10 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250910-[F-64-Roof].jpeg,20250910-[F-64-Roof].jpeg
F52,2025-09-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250911-[F-52-Roof].jpeg,20250911-[F-52-Roof].jpeg
F53,2025-09-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250911-[F-53-Roof].jpeg,20250911-[F-53-Roof].jpeg
F61,2025-09-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250911-[F-61-Roof].jpeg,20250911-[F-61-Roof].jpeg
F62,2025-09-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250911-[F-62-Roof].jpeg,20250911-[F-62-Roof].jpeg
F63,2025-09-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250911-[F-63-Roof].jpeg,20250911-[F-63-Roof].jpeg
F64,2025-09-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250911-[F-64-Roof].jpeg,20250911-[F-64-Roof].jpeg
F02,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F02.jpeg,20250912-F02.jpeg
F03,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F03.jpeg,20250912-F03.jpeg
F04,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F04.jpeg,20250912-F04.jpeg
F05,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F05.jpeg,20250912-F05.jpeg
F06,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F06.jpeg,20250912-F06.jpeg
F07,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F07.jpeg,20250912-F07.jpeg
F08,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F08.jpeg,20250912-F08.jpeg
F09,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F09.jpeg,20250912-F09.jpeg
F11,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F11.jpeg,20250912-F11.jpeg
F12,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F12.jpeg,20250912-F12.jpeg
F13,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F13.jpeg,20250912-F13.jpeg
F14,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F14.jpeg,20250912-F14.jpeg
F15,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F15.jpeg,20250912-F15.jpeg
F51,2025-09-12 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F51-Roof-01.jpeg,20250912-F51-Roof-01.jpeg
F51,2025-09-12 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F51-Roof-02.jpeg,20250912-F51-Roof-02.jpeg
F51,2025-09-12 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F51-Tankpit-01.jpeg,20250912-F51-Tankpit-01.jpeg
F51,2025-09-12 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F51-Tankpit-02.jpeg,20250912-F51-Tankpit-02.jpeg
F51,2025-09-12 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F51-Tankpit-03.jpeg,20250912-F51-Tankpit-03.jpeg
F52,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F52.jpeg,20250912-F52.jpeg
F53,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F53.jpeg,20250912-F53.jpeg
F61,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F61.jpeg,20250912-F61.jpeg
F62,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F62.jpeg,20250912-F62.jpeg
F63,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F63.jpeg,20250912-F63.jpeg
F64,2025-09-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250912-F64.jpeg,20250912-F64.jpeg
F01,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F01.jpg,230622-F01.jpg
F02,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F02.jpg,230622-F02.jpg
F04,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F04.jpg,230622-F04.jpg
F05,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F05.jpg,230622-F05.jpg
F06,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F06.jpg,230622-F06.jpg
F07,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F07.jpg,230622-F07.jpg
F08,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F08.jpg,230622-F08.jpg
F09,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F09.jpg,230622-F09.jpg
F11,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F11.jpg,230622-F11.jpg
F12,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F12.jpg,230622-F12.jpg
F13,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F13.jpg,230622-F13.jpg
F14,2023-06-22 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\230622-F14.jpg,230622-F14.jpg
